y,x0,x1,x2,x3,x4,x5,x6
2.399,A4,A1,109.0,150.0,4,A2,A1
0.85,A0,A0,0.0,100.0,0,,A1
12.499,A1,A1,86.0,70.0,2,A2,A1
9.25,A5,A1,124.0,150.0,1,A1,A0
1.5,A1,A1,122.0,150.0,8,A2,A1
0.95,A1,A1,113.0,125.0,7,A2,A1
2.99,A5,A1,116.0,150.0,7,,A1
2.5,A2,A1,75.0,150.0,9,A0,A1
3.3,A5,A1,103.0,150.0,9,A2,A1
3.25,A3,A1,75.0,125.0,10,A2,A1
13.5,A2,A1,143.0,60.0,6,A2,A1
8.99,A7,A1,160.0,150.0,5,A2,A1
0.5,A1,A1,139.0,150.0,9,A2,A1
1.19,A3,A1,60.0,60.0,12,,A1
1.95,A1,A1,75.0,150.0,8,A2,A1
6.999,A4,A1,88.0,125.0,9,A1,A1
1.999,A3,A2,,150.0,9,A2,A1
1.65,A5,A1,136.0,150.0,10,A2,A1
1.69,A1,A1,122.0,150.0,1,A2,A1
0.0,A1,A1,120.0,150.0,8,A2,A1
4.8,A3,A1,69.0,90.0,4,A2,A0
2.3,A3,A1,60.0,125.0,3,A2,A1
1.5,A5,A1,150.0,150.0,6,A3,A1
2.975,A5,A1,150.0,150.0,6,A1,A2
2.0,A5,A1,290.0,150.0,4,,A0
0.8,A5,A1,101.0,150.0,6,A2,A1
6.95,A3,A1,68.0,60.0,4,A2,A1
0.5,A0,A1,125.0,150.0,9,A2,A1
1.199,A3,A1,50.0,150.0,8,,A1
1.2,A3,A1,68.0,150.0,6,A1,A1
1.9,A0,A0,0.0,100.0,0,A0,A0
0.45,A1,A2,90.0,125.0,10,A2,A1
9.9,A6,A2,230.0,150.0,3,A2,A1
10.9,A2,A2,163.0,125.0,5,A2,A1
0.12,A7,A1,125.0,150.0,8,A2,A2
0.3,A5,A1,75.0,150.0,8,,A2
0.7,A3,A1,60.0,150.0,3,A2,A1
7.1,A2,A1,163.0,125.0,0,A0,A1
0.9,A3,A1,0.0,150.0,5,,A1
0.65,A3,A1,60.0,150.0,12,,A2
13.555,A5,A2,163.0,150.0,1,A1,A1
1.25,A4,A1,68.0,150.0,2,,A1
0.8,A3,A1,60.0,150.0,11,A2,A1
4.5,A3,A1,68.0,80.0,3,A1,A1
0.65,A3,A1,,150.0,0,A2,A0
6.5,A1,A1,170.0,150.0,4,A2,A1
1.1,A5,,125.0,150.0,1,A2,A0
11.9,A3,A1,90.0,50.0,3,A2,A1
2.0,A5,A1,224.0,150.0,11,A1,A2
1.25,A3,A1,90.0,150.0,0,A2,A1
0.29,A5,A1,100.0,150.0,8,A2,A0
23.5,A1,A2,204.0,125.0,11,,A1
2.85,A3,A1,60.0,70.0,4,A2,A1
1.3,A3,A1,,150.0,9,A2,A1
3.25,A1,A2,220.0,150.0,11,A2,A1
1.7,A3,A1,115.0,150.0,1,A1,A0
5.2,A1,A1,105.0,150.0,10,,A1
3.49,A5,A1,143.0,150.0,3,A2,A1
88.5,A2,A2,349.0,40.0,6,,A1
7.59,A3,A1,75.0,30.0,1,,A1
1.15,A5,A1,75.0,150.0,10,A2,A1
5.29,A5,A1,163.0,150.0,10,A1,A1
1.49,A2,A1,75.0,150.0,3,,A1
6.35,A1,A1,90.0,125.0,5,,A1
3.75,A1,A2,197.0,150.0,2,,A1
2.15,A1,A1,75.0,150.0,5,A2,A1
4.199,A8,A2,140.0,150.0,8,A1,A0
7.9,A2,A2,54.0,80.0,8,A1,A0
7.95,A1,A2,231.0,150.0,5,A2,A1
0.9,A3,A1,0.0,150.0,11,,A2
0.001,A5,A1,,5.0,12,,A1
18.999,A6,A1,150.0,70.0,2,A1,A1
1.95,A4,A1,101.0,150.0,5,A2,A1
0.0,A5,A1,101.0,150.0,9,A1,A0
11.9,A1,A1,211.0,90.0,1,A2,A1
14.5,A6,A2,239.0,60.0,6,,A1
2.5,A0,A0,116.0,150.0,0,A2,A1
1.5,A1,A1,101.0,150.0,6,A2,A1
24.0,A7,A2,211.0,70.0,7,A2,A1
1.2,A5,A2,177.0,150.0,6,A1,A2
11.2,A2,A1,120.0,5.0,7,A2,A1
1.4,A5,A1,125.0,150.0,10,A1,A1
11.5,A4,A1,,150.0,3,,A1
24.9,A8,A1,300.0,50.0,2,A2,A1
2.5,A5,A1,75.0,150.0,8,A2,A0
2.6,A5,A2,163.0,150.0,8,A2,A1
4.1,A5,A1,90.0,150.0,0,A1,A0
1.4,A5,A2,174.0,150.0,8,,A2
2.15,A4,A1,54.0,150.0,10,A1,A0
0.0,A0,A0,0.0,5.0,0,A0,A0
13.49,A2,A1,122.0,80.0,11,A2,A1
1.0,A5,A1,135.0,150.0,5,,A0
3.4,A0,A1,101.0,150.0,6,A0,A1
0.0,A0,A0,0.0,150.0,0,A0,A0
2.8,A5,A1,109.0,150.0,9,A1,A1
4.999,A2,A1,116.0,125.0,3,A2,A0
0.15,A2,A1,150.0,150.0,4,A2,A0
8.4,A4,A1,140.0,90.0,7,A2,A1
2.2,A1,A1,75.0,150.0,1,A2,A1
0.4,A3,A1,45.0,150.0,3,A2,A0
11.41,A1,A1,163.0,100.0,7,A2,A1
0.35,A1,A1,0.0,150.0,2,A2,A0
2.5,A2,A1,115.0,60.0,7,A2,A0
2.2,A1,A1,75.0,150.0,3,A2,A0
2.95,A1,A1,101.0,150.0,9,A1,A1
14.75,A6,A1,116.0,40.0,12,A2,A1
8.2,A0,A1,0.0,125.0,9,A0,A1
33.9,A4,A1,140.0,30.0,1,A1,A1
2.8,A5,A1,75.0,150.0,1,A2,A1
0.75,A4,A1,126.0,150.0,4,A2,A1
6.799,A4,A1,105.0,150.0,4,A1,A1
2.9,A5,A1,107.0,150.0,11,,A1
15.5,A1,A2,367.0,150.0,6,,A1
3.9,A3,A1,80.0,125.0,5,A2,A1
0.4,A1,A1,0.0,150.0,3,A2,A2
8.5,A4,A1,136.0,150.0,5,A4,A1
32.5,A4,A2,179.0,90.0,10,A1,A1
55.9,A2,A1,436.0,30.0,11,,A1
2.1,A8,,101.0,5.0,5,A2,A1
1.6,A1,A1,150.0,150.0,7,,A1
17.9,A7,A1,143.0,40.0,5,A1,A1
9.998,A3,A1,90.0,80.0,3,A1,A1
13.8,A5,A1,,125.0,7,A1,A1
2.49,A5,A1,120.0,150.0,12,A2,A1
7.6,A1,A1,218.0,150.0,8,,A1
3.5,A5,A1,131.0,150.0,6,A1,A1
0.999,A1,A1,0.0,150.0,0,A2,A1
0.0,A1,A1,270.0,125.0,0,A2,A1
2.2,A0,A1,98.0,125.0,0,A0,A1
19.0,A6,A2,224.0,150.0,11,,A1
7.3,A3,A2,80.0,10.0,12,A2,A1
2.5,A1,A1,90.0,150.0,6,A1,A2
7.8,A2,A1,163.0,80.0,3,A2,A1
5.38,A0,A2,80.0,70.0,12,A2,A0
0.3,A1,A1,75.0,150.0,9,A2,A2
1.99,A1,A2,184.0,150.0,0,A2,A0
19.0,A1,A2,235.0,150.0,7,,A1
6.95,A1,A1,131.0,125.0,8,A2,A1
1.599,A1,A2,75.0,150.0,4,A2,A1
10.4,A4,A1,109.0,80.0,4,A1,A1
20.499,A2,A2,177.0,125.0,12,,A1
8.999,A7,A1,163.0,150.0,5,A2,A1
7.99,A3,A1,83.0,30.0,6,,A1
3.6,A3,A1,0.0,100.0,5,A2,A1
14.9,A1,A2,279.0,150.0,6,A2,A1
18.5,A5,A1,122.0,30.0,11,,A1
52.0,A7,A2,420.0,80.0,9,A2,A1
0.75,A1,A1,90.0,150.0,2,A1,A1
18.499,A2,A1,105.0,40.0,6,A1,A1
0.175,A3,A1,54.0,150.0,9,A2,A0
4.7,A0,A0,0.0,150.0,7,A2,A1
11.111,A5,A2,163.0,150.0,1,A1,A1
0.79,A5,A1,95.0,150.0,9,A2,A2
18.5,A7,A2,387.0,150.0,9,A2,A1
2.8,A0,A1,69.0,150.0,8,A1,A1
0.55,A5,A1,100.0,150.0,9,A2,A1
5.99,A1,A1,0.0,125.0,12,,A1
8.0,A5,A2,140.0,125.0,10,A1,A0
1.65,A5,A1,122.0,150.0,3,,A1
6.3,A7,A1,225.0,150.0,6,A2,A1
12.499,A3,A1,211.0,150.0,8,A2,A1
1.6,A1,A1,90.0,150.0,9,A1,A1
3.59,A3,A1,75.0,20.0,2,A1,A1
3.8,A5,A1,109.0,150.0,2,A1,A1
1.0,A1,A1,90.0,150.0,2,A2,A0
12.0,A1,A1,140.0,40.0,11,A2,A1
17.1,A3,A2,90.0,10.0,6,A2,A1
0.6,A8,A1,75.0,150.0,6,A1,A1
2.0,A1,A2,122.0,150.0,3,,A1
0.0,A1,A1,,150.0,0,A0,A0
0.55,A3,A1,58.0,150.0,11,,A0
3.599,A3,A1,115.0,150.0,7,A2,A1
3.799,A5,A2,150.0,150.0,1,A1,A1
29.0,A1,A2,245.0,150.0,5,A1,A1
1.0,A3,A0,,5.0,0,A0,A0
4.9,A3,A1,80.0,60.0,3,A2,A1
2.2,A3,A1,50.0,150.0,12,A2,A1
10.99,A1,A1,105.0,100.0,6,,A1
1.2,A0,A1,58.0,5.0,6,A2,A0
2.6,A4,A2,116.0,150.0,10,A1,A1
12.45,A5,A2,224.0,150.0,6,A1,A1
12.9,A3,A1,98.0,30.0,8,A2,A1
2.95,A1,A1,68.0,70.0,8,,A2
0.999,A3,A1,60.0,80.0,1,A2,A1
0.35,A5,A1,100.0,150.0,12,A2,A2
3.2,A5,A1,109.0,150.0,7,A1,A1
3.6,A2,A2,193.0,150.0,5,A2,A1
4.0,A2,A1,116.0,150.0,6,A2,A1
1.9,A3,A1,75.0,80.0,7,,A1
2.5,A5,A1,100.0,80.0,10,A2,A1
1.5,A0,A2,0.0,150.0,0,A2,A1
8.9,A7,A1,200.0,150.0,10,A2,A2
3.5,A2,A2,101.0,125.0,8,A2,A1
0.05,A0,A0,0.0,5.0,0,A0,A0
3.5,A1,A2,143.0,150.0,6,A1,A1
0.8,A3,A1,116.0,150.0,12,,A2
5.85,A0,A1,136.0,150.0,10,A0,A0
1.19,A1,A0,,125.0,8,A2,A1
7.2,A1,A2,140.0,150.0,10,A1,A1
6.0,A1,A1,102.0,125.0,10,,A1
7.999,A1,A2,200.0,150.0,7,A2,A1
1.0,A4,A1,109.0,150.0,9,A1,A2
0.65,A1,A1,75.0,150.0,6,A2,A1
1.2,A5,A1,,150.0,3,A2,A1
3.3,A4,A1,122.0,150.0,11,A1,A1
0.65,A1,A0,102.0,150.0,4,A2,A0
12.9,A1,,136.0,50.0,10,A2,A1
17.8,A7,A2,213.0,90.0,6,,A1
3.25,A1,A2,220.0,150.0,0,A2,A1
12.9,A7,A2,224.0,150.0,4,A1,A1
1.499,A1,A1,0.0,80.0,8,A2,A0
1.2,A7,A1,125.0,150.0,6,A2,A2
2.9,A3,A1,60.0,90.0,4,A2,A1
4.4,A4,A1,102.0,150.0,7,A1,A1
0.7,A3,A1,0.0,150.0,4,,A0
3.49,A2,A1,105.0,150.0,11,A2,A1
0.975,A5,A1,116.0,150.0,7,,A0
7.8,A3,A1,101.0,10.0,8,A2,A1
1.25,A2,A1,110.0,150.0,0,A2,A1
1.05,A3,A1,60.0,80.0,5,A2,A0
9.1,A6,A1,192.0,125.0,6,,A1
2.3,A1,,102.0,150.0,12,A1,A1
6.0,A3,A1,69.0,90.0,6,A1,A0
7.98,A1,A1,177.0,150.0,3,A1,A1
1.0,A5,A1,0.0,150.0,11,,A0
0.199,A3,A1,56.0,125.0,4,A2,A0
7.99,A3,A2,68.0,5.0,6,A2,A1
2.49,A2,A1,136.0,150.0,8,A2,A1
3.6,A4,A1,69.0,150.0,12,A1,A0
12.2,A3,A1,135.0,30.0,11,A2,A1
1.3,A4,A1,100.0,150.0,3,A2,A1
1.25,A3,A1,73.0,150.0,7,A2,A0
1.85,A5,A1,0.0,150.0,5,,A1
15.89,A6,A1,135.0,40.0,2,A2,A1
21.9,A5,A1,140.0,40.0,12,A1,A1
13.0,A1,A2,170.0,150.0,9,A1,A1
10.0,A6,A2,204.0,150.0,11,A1,A1
1.998,A1,A1,120.0,150.0,1,,A1
2.45,A0,A0,0.0,150.0,12,A0,A0
0.999,A1,A1,102.0,150.0,1,,A1
4.99,A3,A1,120.0,80.0,0,A2,A0
5.25,A4,A1,140.0,150.0,9,,A1
0.001,A0,A0,0.0,5.0,0,,A0
10.0,A4,A1,136.0,125.0,4,A1,A1
1.3,A0,A1,121.0,150.0,9,A1,A2
29.99,A1,A2,306.0,70.0,12,A5,A1
1.199,A1,A1,,125.0,11,A2,A0
1.7,A0,A0,0.0,150.0,0,A0,A0
0.4,A1,A2,85.0,125.0,9,A2,A2
1.65,A1,A2,240.0,150.0,0,A0,A1
12.0,A4,A2,140.0,150.0,11,A1,A1
0.3,A3,A1,54.0,150.0,0,A2,A0
0.2,A5,A1,115.0,150.0,0,A2,A2
0.0,A5,A2,115.0,150.0,7,A1,A1
0.45,A0,A0,0.0,150.0,0,,A0
0.599,A3,A1,55.0,150.0,11,A2,A0
1.2,A3,A1,60.0,70.0,1,A2,A2
1.39,A5,A1,75.0,150.0,1,A2,A1
0.8,A3,A2,70.0,150.0,2,A3,A1
7.5,A3,A2,,70.0,5,,A1
2.0,A5,A1,131.0,150.0,12,A1,A1
27.9,A2,A1,258.0,80.0,3,,A1
3.5,A1,A1,0.0,150.0,11,A1,A1
1.1,A3,A1,60.0,150.0,4,A2,A1
8.888,A4,A1,140.0,80.0,5,,A1
3.9,A3,A1,75.0,150.0,3,A1,A1
2.1,A3,A1,75.0,150.0,8,,A1
12.999,A5,A1,116.0,150.0,6,A1,A1
7.95,A4,A1,116.0,150.0,8,,A1
4.8,A3,A1,80.0,150.0,12,A1,A1
1.599,A2,A1,75.0,150.0,8,,A1
3.5,A1,A1,271.0,150.0,9,A2,A2
7.999,A5,A1,170.0,150.0,2,A1,A1
15.99,A6,A2,,150.0,2,A2,A1
0.9,A2,A2,101.0,100.0,6,,A2
2.7,A3,A1,80.0,150.0,4,A2,A1
47.499,A7,A1,436.0,20.0,4,A2,A1
3.8,A1,A1,121.0,150.0,10,,A1
17.5,A3,A1,182.0,10.0,11,A2,A1
0.0,A1,,0.0,125.0,0,,A2
9.5,A5,A2,310.0,80.0,4,,A1
0.0,A0,A1,82.0,150.0,0,,A1
0.99,A5,A1,0.0,150.0,12,,A1
4.99,A1,,,150.0,3,A1,A1
0.3,A1,A1,,100.0,3,A2,A1
3.3,A3,A1,,150.0,5,A2,A1
12.5,A3,A1,75.0,30.0,7,A2,A0
11.93,A6,A2,218.0,150.0,6,,A1
2.45,A1,A2,193.0,150.0,2,A2,A1
1.49,A2,A1,90.0,150.0,3,A2,A1
1.55,A1,A1,105.0,150.0,12,A2,A1
11.0,A1,A1,258.0,60.0,6,A2,A1
0.75,A0,A1,75.0,5.0,1,A2,A1
0.6,A4,A0,107.0,150.0,1,,A2
0.15,A3,A1,69.0,125.0,4,,A2
7.9,A7,A1,110.0,125.0,3,A1,A1
7.79,A1,A2,120.0,50.0,3,A1,A1
1.39,A0,A1,0.0,150.0,11,,A0
4.999,A5,A2,136.0,90.0,1,,A0
11.5,A4,A1,150.0,150.0,12,A1,A1
0.75,A2,,90.0,150.0,3,A2,A2
4.6,A3,A1,115.0,125.0,0,A2,A1
14.199,A1,A1,211.0,90.0,8,A2,A1
1.995,A1,A1,116.0,150.0,4,A2,A1
0.8,A4,A2,114.0,150.0,4,A2,A2
7.59,A4,A1,105.0,150.0,8,A1,A1
12.29,A1,A1,102.0,50.0,9,A2,A1
1.59,A1,A1,82.0,150.0,5,A2,A1
9.99,A1,A1,125.0,70.0,10,A2,A1
1.3,A4,A1,75.0,150.0,6,A2,A1
2.5,A3,A1,69.0,80.0,4,A2,A1
2.8,A4,A1,150.0,150.0,3,A1,A1
8.7,A1,A1,150.0,150.0,4,,A1
1.25,A1,A1,150.0,150.0,10,A2,A1
0.001,A3,A1,65.0,150.0,7,A2,A2
1.29,A3,A1,60.0,125.0,5,A2,A1
0.2,A3,A1,58.0,150.0,11,A2,A1
1.0,A1,A2,116.0,150.0,1,A3,A2
2.5,A1,A2,,150.0,0,A0,A0
4.2,A3,A1,75.0,150.0,11,A2,A1
1.5,A4,A1,102.0,150.0,12,A1,A1
1.05,A3,A1,75.0,150.0,7,A2,A0
4.5,A2,A1,95.0,150.0,8,A2,A1
5.3,A1,A2,163.0,125.0,8,A2,A0
5.7,A5,A1,140.0,150.0,10,A1,A1
4.5,A3,A0,68.0,50.0,8,A2,A0
9.4,A4,A1,147.0,100.0,6,A2,A1
3.3,A7,A1,116.0,150.0,4,A2,A1
1.75,A3,A1,0.0,150.0,6,A1,A2
3.59,A1,A1,,150.0,5,A2,A1
7.95,A4,A2,170.0,150.0,7,A1,A1
4.5,A5,A1,101.0,150.0,3,A1,A1
8.999,A1,A2,102.0,150.0,1,A2,A1
2.4,A2,A1,109.0,150.0,2,A0,A1
7.25,A1,A2,224.0,150.0,4,A3,A1
1.799,A5,A2,170.0,150.0,8,A2,A0
1.1,A5,A1,125.0,150.0,7,A2,A2
0.0,A5,A1,0.0,150.0,10,A2,A1
1.29,A3,A1,60.0,150.0,9,,A1
5.999,A5,A1,150.0,80.0,6,A1,A1
5.1,A4,A1,84.0,150.0,6,A1,A1
1.95,A2,,95.0,150.0,8,,A1
2.999,A1,A1,0.0,150.0,8,A2,A0
0.65,A3,A2,75.0,150.0,0,A2,A0
3.9,A3,A1,68.0,125.0,6,A2,A1
6.0,A7,A1,110.0,125.0,12,A2,A1
16.5,A7,A2,140.0,60.0,5,,A1
0.4,A3,A1,60.0,150.0,6,A2,A0
0.34,A7,A0,115.0,150.0,4,A2,A1
3.4,A1,A0,0.0,150.0,11,,A1
0.4,A3,A1,75.0,150.0,6,A2,A0
0.89,A1,A1,0.0,150.0,8,,A1
3.25,A1,A1,125.0,80.0,12,,A1
0.99,A4,A1,116.0,150.0,4,,A1
2.899,A4,A1,77.0,150.0,10,A1,A0
2.999,A1,A1,143.0,90.0,4,A2,A0
14.7,A1,A2,231.0,125.0,7,A1,A1
10.49,A6,A2,347.0,150.0,3,A3,A1
0.899,A0,A1,90.0,150.0,1,,A0
16.9,A4,A1,140.0,150.0,4,A1,A1
9.5,A3,A1,500.0,5.0,9,A0,A1
12.5,A5,,143.0,70.0,4,,A1
2.5,A0,A0,0.0,5.0,0,A0,A0
0.55,A1,A1,75.0,150.0,11,,A1
3.65,A2,A1,95.0,150.0,7,,A1
1.999,A5,A2,150.0,150.0,10,A1,A0
0.6,A1,A1,101.0,150.0,11,A2,A1
3.599,A1,A1,300.0,150.0,10,A2,A0
14.5,A1,A2,136.0,150.0,5,A2,A1
6.7,A4,A1,129.0,150.0,10,A1,A1
21.5,A5,A2,245.0,125.0,8,A1,A1
0.95,A6,A1,88.0,150.0,11,,A1
12.5,A7,A1,160.0,80.0,4,A2,A1
12.25,A7,A1,160.0,150.0,2,A2,A1
3.5,A7,A2,,70.0,4,A2,A1
0.2,A1,A1,102.0,150.0,0,A0,A2
33.2,A7,A2,265.0,80.0,7,,A1
4.9,A3,A1,80.0,90.0,6,A2,A1
3.299,A5,A1,102.0,150.0,10,A3,A0
3.2,A5,A1,82.0,150.0,5,A1,A1
13.0,A1,A1,0.0,100.0,0,A2,A1
5.2,A1,A1,170.0,150.0,10,A0,A0
4.4,A8,A1,88.0,150.0,1,A1,A1
5.9,A6,A1,86.0,150.0,4,,A1
4.5,A5,A2,170.0,150.0,6,A1,A2
1.7,A5,A1,121.0,150.0,8,,A2
1.99,A5,A1,101.0,150.0,5,,A1
1.05,A3,A1,75.0,150.0,3,A2,A2
0.3,A3,A1,72.0,150.0,5,A0,A0
2.8,A0,A1,125.0,125.0,8,A2,A1
4.25,A2,A1,109.0,150.0,4,,A1
12.5,A1,A2,177.0,125.0,2,A1,A1
2.19,A3,A1,75.0,90.0,6,A2,A1
1.4,A3,A1,50.0,125.0,11,,A1
4.4,A3,A1,75.0,80.0,10,A1,A1
6.49,A5,A1,0.0,150.0,1,A1,A1
11.989,A7,A1,200.0,150.0,4,A2,A1
2.5,A1,,115.0,150.0,8,A2,A1
7.55,A3,A1,84.0,40.0,10,A2,A1
0.38,A1,A1,90.0,150.0,11,A2,A0
1.35,A5,A0,0.0,150.0,9,A2,A0
16.99,A2,A2,163.0,150.0,11,,A1
5.999,A3,A1,82.0,90.0,5,A2,A1
5.5,A4,A2,150.0,150.0,9,A1,A2
0.85,A3,A1,75.0,150.0,10,A2,A2
0.0,A0,A0,0.0,5.0,0,A2,A0
9.999,A1,A2,0.0,150.0,0,A0,A0
2.6,A3,A0,60.0,90.0,3,A2,A0
9.5,A4,A1,156.0,60.0,10,,A1
5.7,A1,A1,116.0,125.0,10,A2,A1
2.5,A0,A2,174.0,150.0,12,,A1
5.95,A1,A2,89.0,50.0,6,,A1
2.6,A3,A1,50.0,50.0,2,A2,A1
5.95,A3,A1,60.0,90.0,5,A2,A1
0.3,A3,A1,0.0,90.0,2,A0,A2
1.6,A3,A2,101.0,5.0,9,A2,A0
12.25,A1,A2,105.0,50.0,2,A2,A1
1.599,A3,A1,45.0,150.0,6,A2,A1
16.5,A0,A1,174.0,150.0,0,,A1
1.3,A7,A1,90.0,150.0,0,A2,A1
5.65,A0,A1,136.0,150.0,7,A2,A0
1.45,A4,A1,110.0,150.0,5,A1,A1
3.499,A5,A1,143.0,150.0,2,A2,A1
1.0,A5,A1,,150.0,1,,A2
3.8,A5,A1,193.0,150.0,0,,A1
26.5,A6,,170.0,125.0,10,A1,A1
21.99,A4,A2,125.0,10.0,6,A2,A1
6.6,A5,A1,105.0,150.0,6,A1,A1
3.0,A1,A1,0.0,150.0,12,A1,A0
2.1,A1,A0,107.0,125.0,0,A2,A1
4.3,A1,A1,140.0,150.0,11,A1,A0
19.5,A5,A2,240.0,150.0,2,A1,A1
3.0,A3,A1,54.0,125.0,7,A2,A1
9.0,A0,A1,105.0,90.0,0,A0,A1
0.99,A1,A1,58.0,70.0,3,A2,A1
7.69,A1,A1,129.0,70.0,8,A2,A1
0.03,A0,A0,0.0,5.0,0,A0,A0
7.47,A3,A1,75.0,50.0,9,A2,A1
1.85,A5,A1,102.0,150.0,7,A1,A0
1.0,A3,A1,50.0,150.0,3,,A2
8.5,A3,A1,174.0,125.0,5,A2,A1
0.3,A3,A1,0.0,150.0,0,,A0
1.6,A5,A1,116.0,150.0,2,A2,A1
1.45,A5,A2,,150.0,6,,A1
0.7,A3,A0,60.0,150.0,7,A2,A0
33.5,A2,A2,204.0,10.0,5,A2,A1
9.95,A5,A2,179.0,150.0,12,A1,A1
1.2,A1,A0,143.0,150.0,4,,A2
1.1,A2,A1,75.0,150.0,7,A2,A1
3.95,A6,A1,140.0,150.0,12,A1,A1
2.0,A1,A2,101.0,125.0,6,A2,A2
9.0,A2,A1,200.0,125.0,6,A2,A1
10.5,A6,A2,185.0,100.0,0,A1,A1
0.8,A3,A1,73.0,150.0,3,A2,A1
2.5,A3,A1,54.0,150.0,7,A2,A1
6.69,A1,A1,120.0,80.0,10,A2,A1
4.5,A0,A1,95.0,150.0,2,A2,A1
5.75,A1,A1,150.0,150.0,0,A0,A0
12.0,A7,A1,190.0,150.0,12,A1,A2
8.99,A3,A1,155.0,20.0,12,A2,A1
1.899,A1,A1,101.0,150.0,6,A2,A1
0.79,A3,A1,90.0,150.0,7,A0,A1
0.0,A3,A2,60.0,150.0,7,,A2
8.95,A1,A2,190.0,150.0,10,,A1
0.39,A0,A1,0.0,150.0,7,A0,A0
5.5,A3,,69.0,100.0,8,A2,A1
3.9,A0,A2,0.0,125.0,4,A2,A0
5.5,A4,A2,140.0,150.0,10,A1,A1
8.0,A3,A1,27.0,30.0,8,A2,A1
1.99,A1,A1,116.0,150.0,2,A2,A1
3.4,A3,A1,101.0,125.0,11,A2,A2
12.9,A1,A1,184.0,125.0,9,A2,A1
3.65,A3,A1,87.0,150.0,9,,A1
2.45,A5,A1,155.0,150.0,4,A2,A2
1.5,A7,A1,105.0,150.0,7,A2,A1
1.75,A0,A1,136.0,150.0,0,A0,A0
2.4,A3,A1,75.0,150.0,10,A2,A2
1.699,A3,A1,75.0,150.0,0,A2,A1
0.85,A5,A1,,150.0,1,A2,A1
4.25,A1,A1,122.0,60.0,6,A2,A1
2.65,A3,A1,68.0,150.0,8,A1,A1
0.999,A4,A1,101.0,150.0,11,,A1
0.0,A3,A1,95.0,150.0,0,A2,A0
5.3,A4,A1,116.0,150.0,4,A1,A1
2.1,A3,A1,88.0,150.0,5,A3,A1
0.35,A3,A1,45.0,150.0,7,A2,A1
40.0,A2,A1,325.0,60.0,8,A2,A1
0.001,A1,A1,140.0,150.0,0,A2,A0
1.933,A3,A1,69.0,150.0,3,A1,A1
12.0,A2,A1,232.0,125.0,6,A1,A1
7.29,A2,A1,150.0,100.0,6,A2,A1
2.999,A1,A1,204.0,150.0,12,,A1
0.7,A2,A1,105.0,40.0,5,A2,A1
1.8,A5,A1,0.0,150.0,2,A1,A0
1.3,A3,A1,65.0,100.0,7,A2,A1
12.0,A7,A2,224.0,150.0,6,A1,A1
2.2,A1,A1,136.0,150.0,4,A2,A2
3.2,A2,A1,109.0,80.0,10,A2,A1
3.999,A7,A1,170.0,150.0,10,A2,A1
0.85,A5,A1,75.0,150.0,4,A2,A1
0.375,A7,A1,45.0,150.0,3,A2,A0
1.9,A2,A2,90.0,150.0,0,A0,A1
4.35,A1,A1,116.0,125.0,3,A2,A1
1.6,A3,A1,68.0,150.0,5,A2,A1
27.5,A0,A0,97.0,150.0,0,A0,A0
2.19,A5,A1,64.0,150.0,1,A2,A1
1.5,A3,A1,125.0,150.0,4,A2,A1
1.2,A5,A1,101.0,150.0,12,A0,A1
5.0,A3,A1,69.0,90.0,0,A2,A1
2.8,A6,A1,136.0,150.0,8,A2,A1
1.2,A6,,170.0,150.0,1,,A1
7.399,A5,A1,105.0,150.0,1,,A1
23.5,A1,A1,170.0,125.0,1,A1,A1
4.5,A2,A1,150.0,150.0,4,A2,A1
14.99,A2,A1,122.0,80.0,4,A2,A1
4.4,A3,A1,80.0,150.0,5,A1,A1
0.55,A7,,55.0,150.0,9,A2,A1
1.79,A5,A1,140.0,150.0,4,A3,A1
12.15,A1,A1,116.0,125.0,3,A1,A1
2.8,A3,A1,80.0,150.0,9,A2,A1
4.2,A0,A1,105.0,150.0,4,A1,A1
6.666,A3,A1,95.0,125.0,10,,A1
1.55,A5,A1,150.0,150.0,0,A0,A1
19.999,A5,A1,0.0,70.0,1,A1,A1
1.299,A0,A1,60.0,150.0,8,A0,A1
14.5,A1,A2,245.0,90.0,7,A1,A1
0.0,A1,A1,75.0,125.0,7,A2,A1
2.25,A4,A1,75.0,150.0,7,A1,A1
0.85,A3,A1,75.0,150.0,4,A2,A1
6.75,A5,A1,110.0,150.0,7,A1,A2
62.5,A4,A2,204.0,5.0,4,A1,A1
0.375,A3,A1,45.0,150.0,4,A2,A0
6.9,A0,A1,105.0,100.0,12,A1,A1
2.0,A5,A1,116.0,150.0,10,,A1
1.5,A1,A1,75.0,150.0,10,,A1
1.5,A5,A1,,150.0,0,A0,A1
3.98,A3,A1,69.0,100.0,12,,A1
1.2,A0,A0,0.0,5.0,0,,A0
0.799,A7,A1,102.0,150.0,5,A2,A0
0.2,A3,A1,0.0,100.0,9,A2,A0
6.9,A3,A1,82.0,50.0,3,A2,A1
0.5,A1,A1,60.0,150.0,3,A2,A1
1.35,A3,A1,75.0,150.0,10,A2,A0
0.5,A3,A1,,125.0,5,A0,A1
20.5,A2,A2,140.0,60.0,1,A1,A1
10.9,A1,A1,160.0,100.0,5,A2,A1
13.6,A7,A1,200.0,100.0,4,,A1
14.9,A6,A1,140.0,90.0,7,,A1
6.5,A3,A1,69.0,20.0,7,,A1
7.7,A3,A1,105.0,150.0,12,,A1
